SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget
73	2	13	1	1	0	0	0	1	(73) 任脉·巨阙(废弃)	任脉·巨阙	每次打通穴位所消耗的修为值降低2%															
73	3	13	1	1	0	0	0	1	(73) 任脉·巨阙(废弃)	任脉·巨阙	每次打通穴位所消耗的修为值降低3%															
73	4	13	1	1	0	0	0	1	(73) 任脉·巨阙(废弃)	任脉·巨阙	每次打通穴位所消耗的修为值降低4%															
73	5	13	1	1	0	0	0	1	(73) 任脉·巨阙(废弃)	任脉·巨阙	每次打通穴位所消耗的修为值降低5%															
74	1	2114	1	1	0	0	0	1	(74) 任脉·鸠尾(废弃)	任脉·鸠尾	需要自身功力大于40万方能领悟招式，且需要自身功力大于40万方能施展该招式。消耗500点修为，打坐运功30秒，提高双方内力最大值2000点，重伤不消失，持续4小时。															
75	1	13	1	1	0	0	0	1	(75) 任脉·中庭	任脉·中庭	施展疗伤招式命中玩家后，有1%几率使该玩家获得每秒回复2%气血最大值的气劲，持续6秒。															
75	2	13	1	1	0	0	0	1	(75) 任脉·中庭	任脉·中庭	施展疗伤招式命中玩家后，有2%几率使该玩家获得每秒回复2%气血最大值的气劲，持续6秒。															
75	3	13	1	1	0	0	0	1	(75) 任脉·中庭	任脉·中庭	施展疗伤招式命中玩家后，有3%几率使该玩家获得每秒回复2%气血最大值的气劲，持续6秒。															
75	4	13	1	1	0	0	0	1	(75) 任脉·中庭	任脉·中庭	气海上限提高1400点															
75	5	13	1	1	0	0	0	1	(75) 任脉·中庭	任脉·中庭	气海上限提高2000点															
76	1	2115	1	1	0	0	0	1	(76) 任脉·膻中(废弃)	任脉·膻中	需要自身功力大于40万方能领悟招式，且需要自身功力大于40万方能施展该招式。消耗500点修为，打坐运功30秒，提高双方气血最大值2000点，重伤不消失，持续4小时。															
77	1	13	1	1	0	0	0	1	(77) 任脉·玉堂	任脉·玉堂	水下闭气的时间上限提高20秒。															
77	2	13	1	1	0	0	0	1	(77) 任脉·玉堂	任脉·玉堂	水下闭气的时间上限提高30秒。															
77	3	13	1	1	0	0	0	1	(77) 任脉·玉堂	任脉·玉堂	水下闭气的时间上限提高40秒。															
77	4	13	1	1	0	0	0	1	(77) 任脉·玉堂	任脉·玉堂	水下闭气的时间上限提高50秒。															
77	5	13	1	1	0	0	0	1	(77) 任脉·玉堂	任脉·玉堂	水下闭气的时间上限提高60秒。															
78	0	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高50点，使你能从更高的地方摔下来而不受到伤害。															
78	1	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高50点，使你能从更高的地方摔下来而不受到伤害。															
78	2	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高100点，使你能从更高的地方摔下来而不受到伤害。															
78	3	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高150点，使你能从更高的地方摔下来而不受到伤害。															
78	4	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高200点，使你能从更高的地方摔下来而不受到伤害。															
78	5	13	1	1	0	0	0	1	(78) 任脉·紫宫	任脉·紫宫	抗摔伤系数提高250点，使你能从更高的地方摔下来而不受到伤害。															
79	0	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高X%。															
79	1	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高1%。															
79	2	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高2%。															
79	3	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高3%。															
79	4	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高4%。															
79	5	13	1	1	0	0	0	1	(79) 任脉·华盖	任脉·华盖	根骨提高5%。															
80	0	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高X%。															
80	1	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高1%。															
80	2	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高2%。															
80	3	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高3%。															
80	4	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高4%。															
80	5	13	1	1	0	0	0	1	(80) 任脉·璇玑	任脉·璇玑	力道提高5%。															
81	1	2043	1	1	0	0	0	99	(81) 获得传送轻功	神行千里	领悟招式，身轻如燕，来去自如，瞬间到达江湖各地和武林秘境。秘境战斗中无法施展此招式。															
82	0	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高X%。															
82	1	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高1%。															
82	2	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高2%。															
82	3	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高3%。															
82	4	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高4%。															
82	5	13	1	1	0	0	0	1	(82) 任脉·天突	任脉·天突	元气提高5%。															
83	0	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高X%。															
83	1	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高1%。															
83	2	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高2%。															
83	3	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高3%。															
83	4	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高4%。															
83	5	13	1	1	0	0	0	1	(83) 任脉·廉泉	任脉·廉泉	身法提高5%。															
84	0	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低X分钟。	江湖轻功中“神行千里”的调息时间降低30分钟。														
84	1	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	使用轻功“萍踪侠影”每秒消耗的气力值降低1点。															
84	2	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	使用轻功“萍踪侠影”每秒消耗的气力值降低2点。															
84	3	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。															
84	4	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。															
84	5	2041	0	0	0	0	0	1	(84) 任脉·兑端	任脉·兑端	江湖轻功中“神行千里”的调息时间降低60分钟。															
85	0	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高X%。															
85	1	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高1%。															
85	2	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高2%。															
85	3	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高3%。															
85	4	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高4%。															
85	5	13	1	1	0	0	0	1	(85) 任脉·承浆	任脉·承浆	体质提高5%。															
86	0	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	轻功“飞景”的调息时间降低X秒。															
86	1	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低1点。															
86	2	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低2点。															
86	3	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低3点。															
86	4	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低4点。															
86	5	13	1	1	0	0	0	1	(86) 任脉·水沟	任脉·水沟	使用轻功“飞檐走壁”每秒的气力值消耗降低5点。															
87	0	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低X秒。															
87	1	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低2秒。															
87	2	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低4秒。															
87	3	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低6秒。															
87	4	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低8秒。															
87	5	13	1	1	0	0	0	1	(87) 任脉·素髎	任脉·素髎	江湖轻功中“凌霄揽胜”的调息时间降低10秒。															
88	0	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低X秒。															
88	1	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低2秒。															
88	2	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低4秒。															
88	3	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低6秒。															
88	4	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低8秒。															
88	5	13	1	1	0	0	0	1	(88) 任脉·神庭	任脉·神庭	江湖轻功中“瑶台枕鹤”的调息时间降低10秒。															
89	0	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低X秒。															
89	1	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低2秒。															
89	2	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低4秒。															
89	3	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低6秒。															
89	4	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低8秒。															
89	5	13	1	1	0	0	0	1	(89) 任脉·上星	任脉·上星	江湖轻功中“迎风回浪”的调息时间降低10秒。															
90	0	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低X秒。															
90	1	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低1秒。															
90	2	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低2秒。															
90	3	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低3秒。															
90	4	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低4秒。															
90	5	13	1	1	0	0	0	1	(90) 任脉·前顶	任脉·前顶	江湖轻功中“蹑云逐月”的调息时间降低5秒。															
91	1	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高3点。															
91	2	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高6点。															
91	3	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高9点。															
91	4	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高12点。															
91	5	13	1	1	0	0	0	1	(91) 督脉·长强	督脉·长强	每10秒恢复的气力值提高15点。															
92	1	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双值等级提高5点。															
92	2	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高10点。															
92	3	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高15点。															
92	4	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高20点。															
92	5	13	1	1	0	0	0	1	(92) 督脉·腰俞	督脉·腰俞	无双等级提高25点。															
93	1	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低1%。															
93	2	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低2%。															
93	3	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低3%。															
93	4	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低4%。															
93	5	13	1	1	0	0	0	1	(93) 督脉·命门	督脉·命门	受到的内功伤害降低5%。															
94	1	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高2%。															
94	2	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高4%。															
94	3	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高6%。															
94	4	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高8%。															
94	5	13	1	1	0	0	0	1	(94) 督脉·悬枢	督脉·悬枢	基础疗伤成效提高10%。															
95	1	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高10点。															
95	2	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高19点。															
95	3	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高28点。															
95	4	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高38点。															
95	5	13	1	1	0	0	0	1	(95) 督脉·脊中	督脉·脊中	闪躲等级提高48点。															
96	1	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高5%，持续6秒。该效果每30秒触发一次。															
96	2	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高10%，持续6秒。该效果每30秒触发一次。															
96	3	13	1	1	0	0	0	1	(96) 督脉·中枢	督脉·中枢	被击倒后自身内外功防御等级提高15%，持续6秒。该效果每30秒触发一次。															
97	1	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高5%，持续6秒。该效果每30秒触发一次。															
97	2	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高10%，持续6秒。该效果每30秒触发一次。															
97	3	13	1	1	0	0	0	1	(97) 督脉·筋缩	督脉·筋缩	被击退后自身内外功防御等级提高15%，持续6秒。该效果每30秒触发一次。															
98	1	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低4%。															
98	2	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低8%。															
98	3	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低12%。															
98	4	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低16%。															
98	5	13	1	1	0	0	0	1	(98) 督脉·至阳	督脉·至阳	运功被击退的几率降低20%。															
99	1	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高15点。															
99	2	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高28点。															
99	3	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高40点。															
99	4	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高53点。															
99	5	13	1	1	0	0	0	1	(99) 督脉·灵台	督脉·灵台	招架等级提高68点。															
100	0	1520	1	1	0	0	0	5	(100) 星楼月影	星楼月影	清除自身所有移动限制，并使自身<BUFF 411 1 desc>，持续<BUFF 411 1 time>。\n生存技，在被敌人控制时使用效果最佳。<TALENT 2650 1 调息时间降低5秒，效果持续期间“局针”、“提针”、“长针”运功时间降低0.125秒><TALENT 2650 2 调息时间降低10秒，效果持续期间“局针”、“提针”、“长针”运功时间降低0.25秒><TALENT 2650 3 调息时间降低15秒，效果持续期间“局针”、“提针”、“长针”运功时间降低0.375秒>		上行注任脉·膻中，散于三焦。													0
101	0	1519	1	1	0	0	0	1	(101) 握针	握针	使友方目标<BUFF 631 0 desc>(+<SKILLEx {D0} {TotalTherapyAP 0.068}>)，持续<BUFF 631 0 time>。\n疗伤技，瞬间施展，在移动时是很好的疗伤选择。<TALENT 2657 1 疗伤成效提高5%，招式效果持续时间增加3秒><TALENT 2657 2 疗伤成效提高10%，招式效果持续时间增加6秒><TALENT 2657 3 疗伤成效提高15%，招式效果持续时间增加9秒><TALENT 2661 1 施展后获得1层“生苏”气劲，累计12层后获得“行气血”气劲><TALENT 2661 2 施展后获得1层“生苏”气劲，累计6层后获得“行气血”气劲>	<BUFF 631 0 desc>(+<SKILLEx {D0} {TotalTherapyAP 0.068}>)。	无得深入而阳气出。													0
102	1	1669	1	1	1	0	0	2	(102) 万花治疗阵法BUFF	一重粗识	<BUFF 924 1 desc>。															
103	1	10	1	1	0	0	0	1	(103) 定身	定身1	移动状态测试技能。															
